"Kingdom","Phylum","Class","Order","Family","Genus","Species","ASV_ID"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",NA,"Zotu2145"
"Bacteria","Firmicutes",NA,NA,NA,NA,NA,"Zotu2146"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella",NA,"Zotu2147"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",NA,"Zotu2150"
"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas",NA,"Zotu2151"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerofilum",NA,"Zotu2152"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Murdochiella",NA,"Zotu2153"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2154"
"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales",NA,NA,NA,"Zotu2155"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,"Zotu2156"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2157"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2158"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"Zotu2159"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,"Zotu2160"
"Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA,NA,"Zotu2161"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,"Zotu2162"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Libanicoccus",NA,"Zotu2163"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,"Zotu2164"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,"Zotu2165"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Zotu2166"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus",NA,"Zotu2167"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,"Zotu2168"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",NA,"Zotu2169"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Anaerococcus",NA,"Zotu2170"
"Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group",NA,NA,NA,"Zotu2171"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea","ramigera","Zotu2172"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2173"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Murdochiella",NA,"Zotu2174"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira",NA,"Zotu2175"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",NA,"Zotu2176"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,"Zotu2177"
"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA,"Zotu2178"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2179"
"Bacteria","Firmicutes","Bacilli","RF39",NA,NA,NA,"Zotu2180"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"Zotu2181"
"Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA,"Zotu2182"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA,"Zotu2183"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,"Zotu2184"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,"Zotu2185"
"Bacteria","Firmicutes","Clostridia","Clostridia_or","Hungateiclostridiaceae","Fastidiosipila",NA,"Zotu2186"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Listeriaceae","Brochothrix","thermosphacta","Zotu2187"
"Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus",NA,"Zotu2188"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae",NA,NA,"Zotu2189"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2190"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis",NA,"Zotu2191"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",NA,"Zotu2192"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Zotu2193"
"Bacteria","Firmicutes","Clostridia","Clostridia_or","Hungateiclostridiaceae",NA,NA,"Zotu2194"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_UCG-001",NA,"Zotu2195"
"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Anaerosinus",NA,"Zotu2196"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,"Zotu2197"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA,NA,"Zotu2198"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Paludicola",NA,"Zotu2200"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA,"Zotu2201"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"Zotu2202"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2203"
"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA,NA,"Zotu2204"
"Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA,NA,"Zotu2205"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2206"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter",NA,"Zotu2207"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-007",NA,"Zotu2208"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA,"Zotu2209"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2210"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005",NA,"Zotu2211"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae",NA,NA,"Zotu2212"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2213"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2214"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group",NA,"Zotu2215"
"Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group",NA,NA,NA,"Zotu2216"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium",NA,"Zotu2217"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,"Zotu2218"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2",NA,"Zotu2219"
"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-006",NA,"Zotu2220"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","Zotu2221"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthia",NA,"Zotu2222"
"Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA,NA,"Zotu2223"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,"Zotu2224"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia",NA,"Zotu2225"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"Zotu2226"
"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium",NA,"Zotu2227"
"Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA,NA,"Zotu2228"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA,"Zotu2229"
"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","arctica","Zotu2230"
"Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group",NA,NA,NA,"Zotu2231"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_10",NA,"Zotu2232"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006",NA,"Zotu2233"
"Bacteria","Firmicutes","Bacilli","RF39",NA,NA,NA,"Zotu2234"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria","oralis","Zotu2235"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2236"
"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA,"Zotu2237"
"Bacteria",NA,NA,NA,NA,NA,NA,"Zotu2238"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17",NA,NA,"Zotu2239"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2240"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2241"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005",NA,"Zotu2242"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA,NA,"Zotu2243"
"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA,"Zotu2244"
"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium",NA,"Zotu2245"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2246"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA,"Zotu2247"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,"Zotu2249"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Pygmaiobacter",NA,"Zotu2250"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,"Zotu2251"
"Bacteria","Firmicutes","Bacilli","RF39",NA,NA,NA,"Zotu2252"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",NA,"Zotu2253"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2254"
"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","glucuronolyticum","Zotu2255"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Flexivirga",NA,"Zotu2256"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,"Zotu2257"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2258"
"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA,"Zotu2259"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA,"Zotu2260"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina",NA,"Zotu2261"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA,NA,"Zotu2262"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA,NA,"Zotu2263"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus",NA,"Zotu2264"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,"Zotu2266"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA,"Zotu2267"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,"Zotu2268"
"Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus",NA,"Zotu2269"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu2270"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Cryobacterium",NA,"Zotu2271"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,"Zotu2272"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2273"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2274"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_AD3011_group",NA,"Zotu2275"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis",NA,NA,"Zotu2276"
"Bacteria",NA,NA,NA,NA,NA,NA,"Zotu2277"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_AD3011_group",NA,"Zotu2278"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter",NA,"Zotu2279"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2281"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"Zotu2282"
"Bacteria","Firmicutes",NA,NA,NA,NA,NA,"Zotu2283"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia",NA,"Zotu2284"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Zotu2285"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",NA,"Zotu2287"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,"Zotu2288"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA,"Zotu2289"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA,"Zotu2290"
"Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group",NA,NA,NA,"Zotu2291"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2292"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis",NA,"Zotu2293"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","psychrophilus","Zotu2294"
"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Zotu2295"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus",NA,"Zotu2296"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2297"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2298"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2299"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2300"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA,"Zotu2301"
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Zotu2302"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2303"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,"Zotu2304"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Howardella",NA,"Zotu2305"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2306"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-010",NA,"Zotu2308"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"Zotu2309"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2310"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,"Zotu2311"
"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Auricoccus-Abyssicoccus",NA,"Zotu2312"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2313"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,"Zotu2314"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Tepidiphilus","succinatimandens","Zotu2315"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2316"
"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","butzleri","Zotu2317"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,"Zotu2318"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,"Zotu2319"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter",NA,"Zotu2320"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,"Zotu2321"
"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia","exigua","Zotu2322"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella","nitratireducens","Zotu2323"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2324"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,"Zotu2325"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2326"
"Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA,"Zotu2327"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2328"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2330"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella",NA,"Zotu2331"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2332"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2333"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006",NA,"Zotu2334"
"Bacteria","Firmicutes",NA,NA,NA,NA,NA,"Zotu2335"
"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Pyramidobacter","piscolens","Zotu2336"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2337"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Oceanivirga",NA,"Zotu2338"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis",NA,"Zotu2339"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2340"
"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","israelii","Zotu2341"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA,"Zotu2342"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group",NA,"Zotu2343"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella",NA,"Zotu2344"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA,NA,"Zotu2345"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006",NA,"Zotu2346"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","roseum","Zotu2347"
"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae",NA,NA,"Zotu2348"
"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Allisonella",NA,"Zotu2349"
"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA,"Zotu2350"
"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,"Zotu2351"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,"Zotu2353"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,"Zotu2354"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Sanguibacteroides",NA,"Zotu2355"
"Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA,"Zotu2356"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,"Zotu2357"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,"Zotu2358"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,"Zotu2359"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,"Zotu2360"
"Bacteria","Patescibacteria","Parcubacteria",NA,NA,NA,NA,"Zotu2361"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"Zotu2362"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2363"
"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA,NA,"Zotu2364"
"Eukaryota",NA,NA,NA,NA,NA,NA,"Zotu2365"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"Zotu2366"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,"Zotu2367"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,"Zotu2368"
"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA,"Zotu2369"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_AD3011_group",NA,"Zotu2370"
